Date,IBM,INTC,AAPL,MSFT,DELL,ORCL,ADBE,NVDA,AMD,INTU,TSM,BABA,INFY,PDD,ABEV,IBN,BBD,CICHY,PBR,FSLR,PLUG,BLDP,BE,TSLA,ENPH,NEE
2021-04-12,108.750732421875,59.4912223815918,128.52545166015625,247.93699645996094,44.209739685058594,72.29264068603516,506.0299987792969,15.176778793334961,78.58000183105469,406.98272705078125,113.45599365234375,235.65182495117188,17.32006072998047,133.77000427246094,2.373878240585327,14.005524635314941,3.5357601642608643,12.184611320495605,2.907322645187378,78.75,29.68000030517578,22.31999969482422,24.110000610351562,233.9933319091797,151.8699951171875,70.82215118408203
2021-04-13,105.99539947509766,59.31841278076172,131.6494903564453,250.43655395507812,43.774497985839844,72.8149642944336,514.8599853515625,15.646285057067871,80.19000244140625,409.9280090332031,113.8031997680664,233.6044464111328,16.676897048950195,135.14999389648438,2.399869680404663,14.278422355651855,3.52783203125,12.39709186553955,2.907322645187378,78.98999786376953,29.290000915527344,22.100000381469727,24.1299991607666,254.10667419433594,153.08999633789062,72.0992202758789
2021-04-14,107.1670150756836,58.38161849975586,129.29913330078125,247.62689208984375,43.854915618896484,72.95742797851562,510.6300048828125,15.244636535644531,78.55000305175781,402.4425354003906,113.39967346191406,231.03555297851562,15.680448532104492,132.61000061035156,2.4431886672973633,14.385632514953613,3.5912539958953857,12.33115005493164,2.984663724899292,78.56999969482422,28.389999389648438,22.1299991607666,24.059999465942383,244.07666015625,151.91000366210938,72.18131256103516
2021-04-15,107.12660217285156,59.13650894165039,131.718017578125,251.41513061523438,46.79751205444336,74.353515625,523.25,16.10306167602539,83.01000213623047,408.5776672363281,111.06299591064453,230.90036010742188,16.305492401123047,132.3800048828125,2.46917986869812,14.96066951751709,3.599181890487671,12.250553131103516,2.946828603744507,77.16999816894531,26.09000015258789,20.6299991607666,23.09000015258789,246.28334045410156,145.7899932861328,73.13911437988281
2021-04-16,107.94271850585938,58.89094543457031,131.38507080078125,252.61642456054688,47.980220794677734,74.98033905029297,525.0800170898438,15.878788948059082,82.1500015258789,406.8750915527344,111.5228042602539,230.51405334472656,16.468549728393555,133.30999755859375,2.495171546936035,14.833966255187988,3.6626038551330566,12.316494941711426,2.954103708267212,80.13999938964844,27.239999771118164,21.420000076293945,24.729999542236328,246.5933380126953,150.00999450683594,73.8323745727539
2021-04-19,107.56295776367188,57.87229537963867,132.051025390625,250.6787567138672,48.926387786865234,74.79039001464844,516.1699829101562,15.329205513000488,81.11000061035156,393.6361389160156,108.29460144042969,226.7379913330078,16.541017532348633,132.8000030517578,2.477843999862671,14.570813179016113,3.3613486289978027,12.257881164550781,3.1069023609161377,80.20999908447266,25.239999771118164,20.260000228881836,22.290000915527344,238.2100067138672,141.13999938964844,72.78335571289062
2021-04-20,111.63536071777344,57.02644348144531,130.35678100585938,250.21377563476562,48.00860595703125,75.25575256347656,514.2100219726562,15.13910961151123,79.2699966430664,396.6499328613281,107.872314453125,222.00584411621094,16.332670211791992,125.61000061035156,2.4605164527893066,14.229690551757812,3.2741458415985107,12.221247673034668,3.030503273010254,79.36000061035156,25.25,19.31999969482422,22.579999923706055,239.663330078125,147.0,73.45838165283203
2021-04-21,115.99053955078125,57.93595886230469,130.73876953125,252.4614715576172,47.97548294067383,72.80548095703125,512.3400268554688,15.327957153320312,81.61000061035156,400.1528625488281,110.17149353027344,221.58090209960938,16.396080017089844,128.6699981689453,2.5124993324279785,14.327154159545898,3.2662177085876465,12.287189483642578,3.030503273010254,83.6500015258789,27.139999389648438,20.06999969482422,23.739999771118164,248.0399932861328,155.0800018310547,71.12317657470703
2021-04-22,114.1563491821289,56.90821075439453,129.2110137939453,249.15769958496094,47.540252685546875,71.1054916381836,507.2900085449219,14.818790435791016,79.05999755859375,398.0295715332031,108.21955871582031,221.49400329589844,16.16961669921875,133.32000732421875,2.5558178424835205,14.6390380859375,3.337566614151001,12.147976875305176,3.088712215423584,87.1500015258789,26.5,20.329999923706055,24.1299991607666,239.89666748046875,160.8800048828125,71.44243621826172
2021-04-23,115.08557891845703,53.87953567504883,131.54177856445312,253.01373291015625,47.97548294067383,71.20044708251953,515.8400268554688,15.232911109924316,82.76000213623047,405.9945373535156,111.33513641357422,224.13047790527344,16.205846786499023,138.61000061035156,2.5298268795013428,14.697516441345215,3.3613486289978027,12.309167861938477,3.070521593093872,88.55999755859375,27.979999542236328,21.90999984741211,25.6299991607666,243.13333129882812,166.97000122070312,71.36946105957031
2021-04-26,114.39067077636719,53.442962646484375,131.93350219726562,253.4012451171875,47.48820877075195,70.75408172607422,515.7000122070312,15.445209503173828,85.41000366210938,409.2919921875,114.03779602050781,224.729248046875,16.31455421447754,141.5,2.4865074157714844,15.5357027053833,3.3692777156829834,12.038074493408203,3.1069023609161377,89.79000091552734,29.290000915527344,22.389999389648438,27.450000762939453,246.06666564941406,172.64999389648438,71.08667755126953
2021-04-27,114.74620056152344,52.72445297241211,131.6103057861328,253.80812072753906,47.64433670043945,71.43787384033203,517.3200073242188,15.349164009094238,85.20999908447266,407.1685485839844,113.8031997680664,227.83892822265625,16.405141830444336,140.0800018310547,2.4431886672973633,15.730630874633789,3.3772058486938477,11.972131729125977,3.0232276916503906,89.69000244140625,28.549999237060547,22.520000457763672,27.610000610351562,234.913330078125,171.10000610351562,70.49376678466797
2021-04-28,115.54615783691406,52.4061164855957,130.81707763671875,246.6290283203125,47.034053802490234,71.010498046875,515.47998046875,15.244386672973633,84.0199966430664,406.8554992675781,112.29232788085938,228.61154174804688,16.51384162902832,142.3699951171875,2.46917986869812,16.344654083251953,3.607109308242798,12.125995635986328,3.2014923095703125,88.69999694824219,28.860000610351562,22.709999084472656,27.770000457763672,231.46665954589844,146.91000366210938,70.32044982910156
2021-04-29,116.5480728149414,53.00639343261719,130.71913146972656,244.64288330078125,47.30843734741211,72.05520629882812,516.0900268554688,15.29228401184082,83.91000366210938,407.197998046875,111.76680755615234,226.15853881835938,16.72218894958496,137.49000549316406,2.5038352012634277,16.344654083251953,3.5040504932403564,12.016093254089355,3.1141786575317383,87.29000091552734,28.270000457763672,22.1299991607666,26.520000457763672,225.6666717529297,143.39999389648438,70.43902587890625
2021-04-30,114.64115142822266,52.324256896972656,128.7409210205078,244.32318115234375,46.51839065551758,71.97921752929688,508.3399963378906,14.977700233459473,81.62000274658203,403.2938537597656,109.5521240234375,223.0391845703125,16.377962112426758,133.92999267578125,2.4085333347320557,15.88657283782959,3.4485559463500977,11.554500579833984,3.085073947906494,76.52999877929688,28.510000228881836,21.8700008392334,25.969999313354492,236.47999572753906,139.25,70.70356750488281
2021-05-03,116.96015167236328,52.078697204589844,129.798583984375,244.0131378173828,46.25819396972656,73.44178771972656,503.4599914550781,14.805316925048828,78.55000305175781,402.491455078125,108.80138397216797,222.80740356445312,16.48666763305664,133.42999267578125,2.382542133331299,15.915811538696289,3.5357601642608643,11.46657657623291,3.085073947906494,75.7699966430664,26.6299991607666,20.260000228881836,24.829999923706055,228.3000030517578,136.41000366210938,69.9646987915039
2021-05-04,117.76817321777344,51.75126266479492,125.20558166503906,240.0699005126953,45.66210174560547,74.58143615722656,490.70001220703125,14.32084846496582,78.61000061035156,389.06658935546875,108.25709533691406,220.09364318847656,16.405141830444336,132.1699981689453,2.356550693511963,15.555195808410645,3.4429428577423096,11.261423110961914,3.0013985633850098,73.81999969482422,24.600000381469727,16.260000228881836,23.149999618530273,224.53334045410156,127.83000183105469,69.04338836669922
2021-05-05,117.33992004394531,51.70579528808594,125.45042419433594,238.79110717773438,46.551509857177734,75.20826721191406,486.69000244140625,14.427868843078613,77.83000183105469,383.6065979003906,108.2758560180664,219.01202392578125,16.568193435668945,131.11000061035156,2.4171972274780273,15.896318435668945,3.4984755516052246,11.510538101196289,3.1578354835510254,74.38999938964844,24.290000915527344,15.59000015258789,21.6299991607666,223.64666748046875,126.87999725341797,67.30111694335938
2021-05-06,119.92559814453125,52.33539581298828,127.05651092529297,241.9495086669922,47.19963073730469,75.73060607910156,483.6099853515625,14.492232322692871,77.88999938964844,385.5929870605469,109.79611206054688,218.6643524169922,16.849010467529297,134.64999389648438,2.7031023502349854,16.237442016601562,3.577805519104004,11.53984546661377,3.1869399547576904,73.62999725341797,22.559999465942383,15.149999618530273,22.239999771118164,221.17999267578125,121.94000244140625,67.51090240478516
